index	publishing_name	ad	dbd	gender	area	slide_code	objective	sampleId	tile	age	published_externally	effector	line	objectiveName	mounting_protocol	Reporter Code	JRC Genotype	label	filename	part_of	Template	comment
175	SS02292	BJD_107A06_BB_21	BJD_124C05_AV_01	Female	Brain	20141216_31_H3	20x	2095298049088684130	brain	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	BJD_SS02292	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_SS02292_Brain_2018_20141216_31_H3_20x	20x-Brain-2095298049088684130	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141216_31_H3', age: 'Day 1-5'
177	SS02299	GMR_10A12_XA_21	BJD_125A05_AV_01	Female	Brain	20141216_31_I1	20x	2095298052075028578	brain	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	GMR_SS02299	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_SS02299_Brain_2018_20141216_31_I1_20x	20x-Brain-2095298052075028578	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141216_31_I1', age: 'Day 1-5'
179	SS02316	GMR_14H09_XA_21	BJD_127A06_AV_01	Female	Brain	20141216_31_J1	20x	2095298059960320098	brain	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	GMR_SS02316	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_SS02316_Brain_2018_20141216_31_J1_20x	20x-Brain-2095298059960320098	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141216_31_J1', age: 'Day 1-5'
181	SS02324	GMR_42B02_XA_21	BJD_127F10_AV_01	Female	Brain	20141216_32_A4	20x	2102558427623456775	brain	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	GMR_SS02324	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_SS02324_Brain_2018_20141216_32_A4_20x	20x-Brain-2102558427623456775	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141216_32_A4', age: 'Day 1-5'
183	SS02379	BJD_110D01_BB_21	GMR_15E12_AV_01	Female	Brain	20141216_32_B1	20x	2102558430869848071	brain	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	GMR_SS02379	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_SS02379_Brain_2018_20141216_32_B1_20x	20x-Brain-2102558430869848071	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141216_32_B1', age: 'Day 1-5'
185	SS02384	BJD_118E07_BB_21	GMR_47D05_AV_01	Female	Brain	20141216_32_C3	20x	2102558461924474887	brain	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	GMR_SS02384	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_SS02384_Brain_2018_20141216_32_C3_20x	20x-Brain-2102558461924474887	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141216_32_C3', age: 'Day 1-5'
187	SS02385	GMR_94E01_XA_21	GMR_48E11_XD_01	Female	Brain	20141216_32_D4	20x	2247800119703371850	brain	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	GMR_SS02385	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_SS02385_Brain_2018_20141216_32_D4_20x	20x-Brain-2247800119703371850	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141216_32_D4', age: 'Day 1-5'
189	SS02536	BJD_111C04_BB_21	BJD_126F02_AV_01	Female	Brain	20141216_32_G1	20x	2102558512109322247	brain	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	BJD_SS02536	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_SS02536_Brain_2018_20141216_32_G1_20x	20x-Brain-2102558512109322247	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141216_32_G1', age: 'Day 1-5'
191	SS02378	GMR_61A01_XA_21	GMR_13B05_XD_01	Female	Brain	20141216_32_H1	20x	2102558531377954823	brain	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	GMR_SS02378	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_SS02378_Brain_2018_20141216_32_H1_20x	20x-Brain-2102558531377954823	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141216_32_H1', age: 'Day 1-5'
193	SS02542	BJD_144E04_BB_21	BJD_103G04_AV_01	Female	Brain	20141231_33_C2	20x	2107647994382778466	brain	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	BJD_SS02542	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_SS02542_Brain_2018_20141231_33_C2_20x	20x-Brain-2107647994382778466	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141231_33_C2', age: 'Day 1-5'
195	SS02387	GMR_60B12_XA_21	GMR_58E05_XD_01	Female	Brain	20141231_33_D1	20x	2107647999533383778	brain	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	GMR_SS02387	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_SS02387_Brain_2018_20141231_33_D1_20x	20x-Brain-2107647999533383778	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141231_33_D1', age: 'Day 1-5'
197	SS02388	GMR_14H09_XA_21	GMR_61A01_AW_01	Female	Brain	20141231_33_E1	20x	2107648002716860514	brain	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	GMR_SS02388	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_SS02388_Brain_2018_20141231_33_E1_20x	20x-Brain-2107648002716860514	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141231_33_E1', age: 'Day 1-5'
199	SS02391	GMR_81C11_XA_21	GMR_66B05_AV_01	Female	Brain	20141231_33_H3	20x	2113406296731418722	brain	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	GMR_SS02391	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_SS02391_Brain_2018_20141231_33_H3_20x	20x-Brain-2113406296731418722	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141231_33_H3', age: 'Day 1-5'
201	SS02392	BJD_119C06_BB_21	GMR_69C11_XD_01	Female	Brain	20141231_33_I1	20x	2113406298342031458	brain	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	GMR_SS02392	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_SS02392_Brain_2018_20141231_33_I1_20x	20x-Brain-2113406298342031458	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141231_33_I1', age: 'Day 1-5'
203	SS02393	BJD_104B12_BB_21	GMR_80H02_AV_01	Female	Brain	20141231_33_J4	20x	2113406323503661154	brain	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	GMR_SS02393	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_SS02393_Brain_2018_20141231_33_J4_20x	20x-Brain-2113406323503661154	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141231_33_J4', age: 'Day 1-5'
205	SS00923	BJD_109B01_BB_21	BJD_104F07_AV_01	Female	Brain	20150209_32_A3	20x	2107648041166045282	brain	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	BJD_SS00923	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_SS00923_Brain_2018_20150209_32_A3_20x	20x-Brain-2107648041166045282	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150209_32_A3', age: 'Day 1-5'
207	SS02534	BJD_110D01_BB_21	BJD_124C05_AV_01	Female	Brain	20150209_32_B2	20x	2109119443761102946	brain	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	BJD_SS02534	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_SS02534_Brain_2018_20150209_32_B2_20x	20x-Brain-2109119443761102946	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150209_32_B2', age: 'Day 1-5'
209	SS02635	GMR_42B02_XA_21	BJD_129H09_AV_01	Female	Brain	20150218_32_H2	20x	2114529187736846434	brain	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	GMR_SS02635	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_SS02635_Brain_2018_20150218_32_H2_20x	20x-Brain-2114529187736846434	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150218_32_H2', age: 'Day 1-5'
211	SS02633	GMR_42B02_XA_21	BJD_102B12_AV_01	Female	Brain	20150218_32_F1	20x	2114529178308051042	brain	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	GMR_SS02633	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_SS02633_Brain_2018_20150218_32_F1_20x	20x-Brain-2114529178308051042	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150218_32_F1', age: 'Day 1-5'
213	SS02634	GMR_42B02_XA_21	BJD_118C08_AV_01	Female	Brain	20150218_32_G2	20x	2114529184817610850	brain	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	GMR_SS02634	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_SS02634_Brain_2018_20150218_32_G2_20x	20x-Brain-2114529184817610850	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150218_32_G2', age: 'Day 1-5'
215	SS02891	BJD_110D01_BB_21	BJD_105F11_AV_01	Female	Brain	20150218_31_F1	20x	2127355078128959586	brain	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	BJD_SS02891	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_SS02891_Brain_2018_20150218_31_F1_20x	20x-Brain-2127355078128959586	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150218_31_F1', age: 'Day 1-5'
217	SS02554	GMR_73A05_BB_21	BJD_119A06_AV_01	Female	Brain	20150218_31_G1	20x	2127355085968113762	brain	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	GMR_SS02554	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_SS02554_Brain_2018_20150218_31_G1_20x	20x-Brain-2127355085968113762	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150218_31_G1', age: 'Day 1-5'
219	SS02631	GMR_20C04_XA_21	BJD_113E03_AV_01	Female	Brain	20150218_33_D3	20x	2129698450634178658	brain	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	GMR_SS02631	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_SS02631_Brain_2018_20150218_33_D3_20x	20x-Brain-2129698450634178658	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150218_33_D3', age: 'Day 1-5'
221	SS02547	GMR_42B02_XA_21	BJD_119A06_AV_01	Female	Brain	20150408_31_B3	20x	2150519449713639522	brain	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	GMR_SS02547	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_SS02547_Brain_2018_20150408_31_B3_20x	20x-Brain-2150519449713639522	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150408_31_B3', age: 'Day 1-5'
223	SS02548	GMR_42B02_XA_21	BJD_119F07_AV_01	Female	Brain	20150408_31_C3	20x	2150519474036408418	brain	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	GMR_SS02548	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_SS02548_Brain_2018_20150408_31_C3_20x	20x-Brain-2150519474036408418	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150408_31_C3', age: 'Day 1-5'
225	SS02552	GMR_55D12_XA_21	BJD_119B11_AV_01	Female	Brain	20150408_31_G2	20x	2150519557108793442	brain	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	GMR_SS02552	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_SS02552_Brain_2018_20150408_31_G2_20x	20x-Brain-2150519557108793442	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150408_31_G2', age: 'Day 1-5'
227	SS02553	GMR_67E08_XA_21	BJD_137F12_AV_01	Female	Brain	20150408_31_H1	20x	2150519562318119010	brain	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	GMR_SS02553	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_SS02553_Brain_2018_20150408_31_H1_20x	20x-Brain-2150519562318119010	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150408_31_H1', age: 'Day 1-5'
229	SS02625	BJD_111B02_BB_21	BJD_110C03_AV_01	Female	Brain	20150407_32_A3	20x	2145836384810696802	brain	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	BJD_SS02625	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_SS02625_Brain_2018_20150407_32_A3_20x	20x-Brain-2145836384810696802	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150407_32_A3', age: 'Day 1-5'
231	SS02394	GMR_61H01_XA_21	GMR_82C10_AV_01	Female	Brain	20150407_32_E1	20x	2145836429152878690	brain	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	GMR_SS02394	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_SS02394_Brain_2018_20150407_32_E1_20x	20x-Brain-2145836429152878690	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150407_32_E1', age: 'Day 1-5'
233	SS02395	BJD_120G05_BB_21	GMR_83B06_AV_01	Female	Brain	20150407_32_F2	20x	2145836456294223970	brain	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	GMR_SS02395	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_SS02395_Brain_2018_20150407_32_F2_20x	20x-Brain-2145836456294223970	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150407_32_F2', age: 'Day 1-5'
